millis,raw_data_hex
299247,55 0a 00 04 03 07 01 01 02 dc
300240,55 0a 00 04 03 07 01 01 01 9c
300737,55 0a 00 04 03 07 01 01 03 1d
301730,55 0b 00 04 03 06 00 00 00 40
301829,55 0a 00 04 03 07 01 01 01 9c
302723,55 0a 00 04 03 07 01 01 02 dc
303220,55 0a 00 04 03 07 01 01 01 9c
303816,55 0a 00 04 03 07 01 01 03 1d
304313,55 0a 00 04 03 07 01 01 02 dc
304710,55 0a 00 04 03 07 01 01 03 1d
305703,55 0a 00 04 03 07 01 01 02 dc
306697,55 0b 00 04 03 06 00 00 00 40
311167,55 0a 00 04 03 07 01 01 03 1d
311663,55 0b 00 04 03 06 00 00 00 40
311763,55 0a 00 04 03 07 01 01 02 dc
313650,55 0a 00 04 03 07 01 01 03 1d
314147,55 0a 00 04 03 07 01 01 01 9c
314643,55 0a 00 04 03 07 01 01 02 dc
316630,55 0b 00 04 03 06 00 00 7c 42
316729,55 0a 00 04 03 07 01 01 01 9c
317127,55 0a 00 04 03 07 01 01 02 dc
317623,55 0a 00 04 03 07 01 01 03 1d
318616,55 0a 00 04 03 07 01 01 02 dc
321100,55 0a 00 04 03 07 01 01 01 9c
321597,55 0b 00 04 03 06 00 00 00 40
321696,55 0a 00 04 03 07 01 01 03 1d
322094,55 0a 00 04 03 07 01 01 02 dc
326564,55 0b 00 04 03 06 00 00 00 40
328551,55 0a 00 04 03 07 01 01 01 9c
329047,55 0a 00 04 03 07 01 01 03 1d
331531,55 0b 00 04 03 06 00 00 00 40
336497,55 0b 00 04 03 06 00 00 c6 42
339974,55 0a 00 04 03 07 01 01 02 dc
341464,55 0b 00 04 03 06 00 00 00 40
342954,55 0a 00 04 03 07 01 01 03 1d
343451,55 0a 00 04 03 07 01 01 01 9c
343947,55 0a 00 04 03 07 01 01 02 dc
346431,55 0b 00 04 03 06 00 00 00 40
351398,55 0b 00 04 03 06 00 00 00 40
354874,55 0a 00 04 03 07 01 01 01 9c
355371,55 0a 00 04 03 07 01 01 03 1d
356364,55 0b 00 04 03 06 00 00 00 40
357457,55 0a 00 04 03 07 01 01 01 9c
358450,55 0a 00 04 03 07 01 01 02 dc
359842,55 0a 00 04 03 07 01 01 01 9c
360338,55 0a 00 04 03 07 01 01 03 1d
361331,55 0b 00 04 03 06 00 00 00 40
361430,55 0a 00 04 03 07 01 01 01 9c
362424,55 0a 00 04 03 07 01 01 02 dc
366298,55 0b 00 04 03 06 00 00 00 40
371266,55 0b 00 04 03 06 00 00 00 40
375736,55 0a 00 04 03 07 01 01 03 1d
376233,55 0b 00 04 03 06 00 00 00 40
376332,55 0a 00 04 03 07 01 01 02 dc
